,loss,conv,fa,cl,asp,ad,dataset,acc lp,best_values
510,Force2Vec,GCN,0.5,0.01,3,20,0.50.50.01320,0.8726218787158144,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 1, 'lr': 0.009530549977366513, 'num_negative_samples': 21, 'lmbda': 0.10770015600360983}"
511,Force2Vec,GCN,0.5,0.01,4,2,0.50.50.0142,0.8031301090458881,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 1, 'lr': 0.009900646462339015, 'num_negative_samples': 1, 'lmbda': 0.4408003924885914}"
512,Force2Vec,GCN,0.5,0.01,4,5,0.50.50.0145,0.8582700289764272,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 1, 'lr': 0.008462538007448879, 'num_negative_samples': 1, 'lmbda': 0.6366968151147224}"
513,Force2Vec,GCN,0.5,0.01,7,2,0.50.50.0172,0.8085360868446154,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 1, 'lr': 0.009418818420250297, 'num_negative_samples': 1, 'lmbda': 0.15971149971594378}"
514,Force2Vec,GCN,0.5,0.2,2,5,0.50.50.225,0.7600179623063137,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005437046399417144, 'num_negative_samples': 1, 'lmbda': 0.5474728205183422}"
515,Force2Vec,GCN,0.5,0.2,2,20,0.50.50.2220,0.5568624367317426,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005725563519223429, 'num_negative_samples': 1, 'lmbda': 0.05685321332107447}"
516,Force2Vec,GCN,0.5,0.2,2,40,0.50.50.2240,0.6083368107302534,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005937179713384854, 'num_negative_samples': 1, 'lmbda': 0.3063172495068728}"
517,Force2Vec,GCN,0.5,0.2,3,2,0.50.50.232,0.7353785940612183,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 1, 'lr': 0.009519826511372858, 'num_negative_samples': 21, 'lmbda': 0.7089519125187982}"
518,Force2Vec,GCN,0.5,0.2,3,5,0.50.50.235,0.678719050045702,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.005177460915125711, 'num_negative_samples': 6, 'lmbda': 0.9998528623654407}"
519,Force2Vec,GCN,0.5,0.2,3,20,0.50.50.2320,0.5765161334427126,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.007130351463083578, 'num_negative_samples': 1, 'lmbda': 0.5846711114712491}"
520,Force2Vec,GCN,0.5,0.2,4,2,0.50.50.242,0.6859561282190438,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 1, 'lr': 0.008644974971166482, 'num_negative_samples': 6, 'lmbda': 0.5182590642755488}"
521,Force2Vec,GCN,0.5,0.2,4,5,0.50.50.245,0.7264761702605851,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 2, 'lr': 0.005782490981522994, 'num_negative_samples': 11, 'lmbda': 0.6017731695205107}"
522,Force2Vec,GCN,0.5,0.5,2,5,0.50.50.525,0.6500311040486835,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 1, 'lr': 0.008217264768878558, 'num_negative_samples': 1, 'lmbda': 0.30788356008103396}"
523,Force2Vec,GCN,0.5,0.5,2,20,0.50.50.5220,0.6831416056135555,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005148286541061398, 'num_negative_samples': 1, 'lmbda': 0.19839858285993067}"
524,Force2Vec,GCN,0.5,0.5,2,40,0.50.50.5240,0.639531473107085,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.005957033089790645, 'num_negative_samples': 6, 'lmbda': 0.022116435128676934}"
525,Force2Vec,GCN,0.5,0.5,3,5,0.50.50.535,0.6472591370157519,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 1, 'lr': 0.008676326771935089, 'num_negative_samples': 21, 'lmbda': 0.4031927484696436}"
526,Force2Vec,GCN,0.5,0.5,3,20,0.50.50.5320,0.6589997066872093,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 1, 'lr': 0.009101040184956385, 'num_negative_samples': 1, 'lmbda': 0.21748646113310668}"
527,Force2Vec,GCN,0.5,0.5,4,5,0.50.50.545,0.6783615740904886,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005101078939063116, 'num_negative_samples': 6, 'lmbda': 0.5126744979545595}"
528,Force2Vec,GCN,0.9,0.01,2,5,0.50.90.0125,0.8157181571815718,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 1, 'lr': 0.009736215165275822, 'num_negative_samples': 11, 'lmbda': 0.004333375566570263}"
529,Force2Vec,GCN,0.9,0.01,2,20,0.50.90.01220,0.8651546556122448,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 1, 'lr': 0.008820252513050625, 'num_negative_samples': 1, 'lmbda': 0.8880816578268792}"
530,Force2Vec,GCN,0.9,0.01,2,40,0.50.90.01240,0.8818672412806773,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 1, 'lr': 0.00944539751712066, 'num_negative_samples': 1, 'lmbda': 0.30682054750409654}"
531,Force2Vec,GCN,0.9,0.01,3,2,0.50.90.0132,0.8541780875557993,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 1, 'lr': 0.009800382408252099, 'num_negative_samples': 6, 'lmbda': 0.8152599023627192}"
532,Force2Vec,GCN,0.9,0.01,3,5,0.50.90.0135,0.8417133349565782,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 1, 'lr': 0.008751809904657687, 'num_negative_samples': 11, 'lmbda': 0.43050094189040655}"
533,Force2Vec,GCN,0.9,0.01,3,20,0.50.90.01320,0.8499485726484115,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 1, 'lr': 0.009094437711631247, 'num_negative_samples': 1, 'lmbda': 0.48921913656148147}"
534,Force2Vec,GCN,0.9,0.01,4,2,0.50.90.0142,0.8430222222222221,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 1, 'lr': 0.00998775604404742, 'num_negative_samples': 1, 'lmbda': 0.11020732854892001}"
535,Force2Vec,GCN,0.9,0.01,4,5,0.50.90.0145,0.8476462850765306,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 1, 'lr': 0.009290738557008764, 'num_negative_samples': 1, 'lmbda': 0.828269405278649}"
536,Force2Vec,GCN,0.9,0.01,7,2,0.50.90.0172,0.8329327565026974,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 1, 'lr': 0.008639093737802347, 'num_negative_samples': 1, 'lmbda': 0.02780813543781531}"
537,Force2Vec,GCN,0.9,0.2,2,5,0.50.90.225,0.73608694619958,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005612802991397809, 'num_negative_samples': 1, 'lmbda': 0.41121256907553716}"
538,Force2Vec,GCN,0.9,0.2,2,20,0.50.90.2220,0.603967897868121,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.005211072494332574, 'num_negative_samples': 16, 'lmbda': 0.43614687722765233}"
539,Force2Vec,GCN,0.9,0.2,2,40,0.50.90.2240,0.6716523746701847,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.0065294520423952946, 'num_negative_samples': 6, 'lmbda': 0.7603535842519479}"
540,Force2Vec,GCN,0.9,0.2,3,2,0.50.90.232,0.75128,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.006324925883324769, 'num_negative_samples': 1, 'lmbda': 0.25183607234070243}"
541,Force2Vec,GCN,0.9,0.2,3,5,0.50.90.235,0.7082639178120227,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.006163932154145637, 'num_negative_samples': 1, 'lmbda': 0.6595200944193442}"
542,Force2Vec,GCN,0.9,0.2,3,20,0.50.90.2320,0.756469306930693,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 1, 'lr': 0.009631739612672925, 'num_negative_samples': 1, 'lmbda': 0.9219246888065835}"
543,Force2Vec,GCN,0.9,0.2,4,2,0.50.90.242,0.70585,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 1, 'lr': 0.0092004816371916, 'num_negative_samples': 6, 'lmbda': 0.5232857814440708}"
544,Force2Vec,GCN,0.9,0.2,4,5,0.50.90.245,0.6887817944668747,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 1, 'lr': 0.009634739377360535, 'num_negative_samples': 11, 'lmbda': 0.9765833273816402}"
545,Force2Vec,GCN,0.9,0.5,2,5,0.50.90.525,0.7074156564565881,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005480249801750057, 'num_negative_samples': 6, 'lmbda': 0.45618743576904786}"
546,Force2Vec,GCN,0.9,0.5,2,20,0.50.90.5220,0.7458283507763119,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.006095164482886624, 'num_negative_samples': 11, 'lmbda': 0.6655437286398505}"
547,Force2Vec,GCN,0.9,0.5,2,40,0.50.90.5240,0.7166050494925044,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.0063058012131981004, 'num_negative_samples': 6, 'lmbda': 0.296077719024341}"
548,Force2Vec,GCN,0.9,0.5,3,5,0.50.90.535,0.6220841968870165,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 1, 'lr': 0.007066752826480754, 'num_negative_samples': 21, 'lmbda': 0.349175911936177}"
549,Force2Vec,GCN,0.9,0.5,3,20,0.50.90.5320,0.6603760205512346,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005480540458736584, 'num_negative_samples': 1, 'lmbda': 0.5754488864096678}"
550,Force2Vec,GCN,0.9,0.5,4,5,0.50.90.545,0.651178569471618,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.005432496582657403, 'num_negative_samples': 1, 'lmbda': 0.6310514790749143}"
551,Force2Vec,GAT,0.1,0.01,2,5,0.50.10.0125,0.8273240966035915,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.30000000000000004, 'size of network, number of convs': 2, 'lr': 0.005084239774585895, 'num_negative_samples': 1, 'lmbda': 0.10739689482852792}"
552,Force2Vec,GAT,0.1,0.01,2,20,0.50.10.01220,0.8755954631379961,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.30000000000000004, 'size of network, number of convs': 2, 'lr': 0.0075374142788119025, 'num_negative_samples': 1, 'lmbda': 0.22475225769304533}"
553,Force2Vec,GAT,0.1,0.01,2,40,0.50.10.01240,0.8780892299687826,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 2, 'lr': 0.008143522586211633, 'num_negative_samples': 11, 'lmbda': 0.4360255229328219}"
554,Force2Vec,GAT,0.1,0.01,3,2,0.50.10.0132,0.853470105320882,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 2, 'lr': 0.008105440157244867, 'num_negative_samples': 6, 'lmbda': 0.5251184118979811}"
555,Force2Vec,GAT,0.1,0.01,3,5,0.50.10.0135,0.865378306175694,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 2, 'lr': 0.00796464685545316, 'num_negative_samples': 21, 'lmbda': 0.5495782187200176}"
556,Force2Vec,GAT,0.1,0.01,3,20,0.50.10.01320,0.761268522537045,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.005875269470903654, 'num_negative_samples': 1, 'lmbda': 0.4975670930699277}"
557,Force2Vec,GAT,0.1,0.01,4,2,0.50.10.0142,0.7852416128039398,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.007611588427166081, 'num_negative_samples': 1, 'lmbda': 0.6535112733963543}"
558,Force2Vec,GAT,0.1,0.01,4,5,0.50.10.0145,0.8780195269758438,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 2, 'lr': 0.005237523067643849, 'num_negative_samples': 1, 'lmbda': 0.8535003531346133}"
559,Force2Vec,GAT,0.1,0.01,7,2,0.50.10.0172,0.8911692291799383,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 1, 'lr': 0.007177222700320829, 'num_negative_samples': 1, 'lmbda': 0.45181966620782726}"
560,Force2Vec,GAT,0.1,0.2,2,5,0.50.10.225,0.7567015658862672,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.007976703676932788, 'num_negative_samples': 16, 'lmbda': 0.26101953959059965}"
561,Force2Vec,GAT,0.1,0.2,2,20,0.50.10.2220,0.781198482257375,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.005246968065715633, 'num_negative_samples': 21, 'lmbda': 0.5668673598535281}"
562,Force2Vec,GAT,0.1,0.2,2,40,0.50.10.2240,0.7114918644067797,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.005508959780524029, 'num_negative_samples': 11, 'lmbda': 0.76026959134083}"
563,Force2Vec,GAT,0.1,0.2,3,2,0.50.10.232,0.746191434320207,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.005485072750970101, 'num_negative_samples': 11, 'lmbda': 0.8410030593069978}"
564,Force2Vec,GAT,0.1,0.2,3,5,0.50.10.235,0.7832966023875115,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.005284076913044513, 'num_negative_samples': 6, 'lmbda': 0.7242664923869824}"
565,Force2Vec,GAT,0.1,0.2,3,20,0.50.10.2320,0.7906065258337227,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 2, 'lr': 0.006552192386714445, 'num_negative_samples': 21, 'lmbda': 0.3483952284809122}"
566,Force2Vec,GAT,0.1,0.2,4,2,0.50.10.242,0.8710074683737234,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.008103664291215345, 'num_negative_samples': 21, 'lmbda': 0.9130444806424833}"
567,Force2Vec,GAT,0.1,0.2,4,5,0.50.10.245,0.667812197092084,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.005583181080140048, 'num_negative_samples': 16, 'lmbda': 0.2829986446402738}"
568,Force2Vec,GAT,0.1,0.5,2,5,0.50.10.525,0.874626917171299,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.00618187023229457, 'num_negative_samples': 21, 'lmbda': 0.22043854034125251}"
569,Force2Vec,GAT,0.1,0.5,2,20,0.50.10.5220,0.8211021111168618,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.007963158216381735, 'num_negative_samples': 21, 'lmbda': 0.7512450887683525}"
570,Force2Vec,GAT,0.1,0.5,2,40,0.50.10.5240,0.8340794989907354,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.007952493467703773, 'num_negative_samples': 21, 'lmbda': 0.6425885694030453}"
571,Force2Vec,GAT,0.1,0.5,3,5,0.50.10.535,0.8627270845194348,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.006677332231242148, 'num_negative_samples': 21, 'lmbda': 0.14817823041403358}"
572,Force2Vec,GAT,0.1,0.5,3,20,0.50.10.5320,0.8603232521896151,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.006508266943982439, 'num_negative_samples': 16, 'lmbda': 0.23504705921549662}"
573,Force2Vec,GAT,0.1,0.5,4,5,0.50.10.545,0.8819942357095185,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.00695317790395931, 'num_negative_samples': 16, 'lmbda': 0.1894330133906197}"
574,Force2Vec,GAT,0.5,0.01,2,5,0.50.50.0125,0.8993761814744802,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.30000000000000004, 'size of network, number of convs': 1, 'lr': 0.00556983922019302, 'num_negative_samples': 1, 'lmbda': 0.030179351266274083}"
575,Force2Vec,GAT,0.5,0.01,2,20,0.50.50.01220,0.8766955371687554,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.009468909433032156, 'num_negative_samples': 1, 'lmbda': 0.08333363019034119}"
576,Force2Vec,GAT,0.5,0.01,2,40,0.50.50.01240,0.8902752805505612,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 1, 'lr': 0.009003161292305396, 'num_negative_samples': 1, 'lmbda': 0.2922634044903638}"
577,Force2Vec,GAT,0.5,0.01,3,2,0.50.50.0132,0.8803916957807041,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.007907091958127277, 'num_negative_samples': 16, 'lmbda': 0.2385234770513763}"
578,Force2Vec,GAT,0.5,0.01,3,5,0.50.50.0135,0.8960771141558218,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 1, 'lr': 0.007585258307402986, 'num_negative_samples': 1, 'lmbda': 0.9419728761688351}"
579,Force2Vec,GAT,0.5,0.01,3,20,0.50.50.01320,0.9046707788347206,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 1, 'lr': 0.0075624811767294395, 'num_negative_samples': 1, 'lmbda': 0.8665053464029866}"
580,Force2Vec,GAT,0.5,0.01,4,2,0.50.50.0142,0.744726274186124,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.008376259703394008, 'num_negative_samples': 1, 'lmbda': 0.1109003551415626}"
581,Force2Vec,GAT,0.5,0.01,4,5,0.50.50.0145,0.8603649463544522,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.30000000000000004, 'size of network, number of convs': 2, 'lr': 0.008080723332478458, 'num_negative_samples': 1, 'lmbda': 0.394502035645193}"
582,Force2Vec,GAT,0.5,0.01,7,2,0.50.50.0172,0.7669760329452375,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.007454059717095382, 'num_negative_samples': 1, 'lmbda': 0.9494400844532916}"
583,Force2Vec,GAT,0.5,0.2,2,5,0.50.50.225,0.7671893064144443,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.007905409057482465, 'num_negative_samples': 16, 'lmbda': 0.8518180601939079}"
584,Force2Vec,GAT,0.5,0.2,2,20,0.50.50.2220,0.7521251807664497,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.008399177620772396, 'num_negative_samples': 21, 'lmbda': 0.058897786013413084}"
585,Force2Vec,GAT,0.5,0.2,2,40,0.50.50.2240,0.7306465474416295,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.005870572409150295, 'num_negative_samples': 11, 'lmbda': 0.24913610225903757}"
586,Force2Vec,GAT,0.5,0.2,3,2,0.50.50.232,0.6829555310515556,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 2, 'lr': 0.006036108157354994, 'num_negative_samples': 1, 'lmbda': 0.4867796442037935}"
587,Force2Vec,GAT,0.5,0.2,3,5,0.50.50.235,0.7286582488722798,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 2, 'lr': 0.008473258739679851, 'num_negative_samples': 6, 'lmbda': 0.13069055324280848}"
588,Force2Vec,GAT,0.5,0.2,3,20,0.50.50.2320,0.7454162792817428,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.005621094159907681, 'num_negative_samples': 6, 'lmbda': 0.9549809786150404}"
589,Force2Vec,GAT,0.5,0.2,4,2,0.50.50.242,0.7433408903905745,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 2, 'lr': 0.005377003308012081, 'num_negative_samples': 1, 'lmbda': 0.5628223509602223}"
590,Force2Vec,GAT,0.5,0.2,4,5,0.50.50.245,0.7601028231092909,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.007520066322973493, 'num_negative_samples': 16, 'lmbda': 0.11013134346439216}"
591,Force2Vec,GAT,0.5,0.5,2,5,0.50.50.525,0.6391898120541887,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.005091641610571375, 'num_negative_samples': 1, 'lmbda': 0.6853343789068488}"
592,Force2Vec,GAT,0.5,0.5,2,20,0.50.50.5220,0.8383008486731626,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.005492261914924074, 'num_negative_samples': 16, 'lmbda': 0.821610227308821}"
593,Force2Vec,GAT,0.5,0.5,2,40,0.50.50.5240,0.7871580569155743,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.007278381333701026, 'num_negative_samples': 21, 'lmbda': 0.952143725677148}"
594,Force2Vec,GAT,0.5,0.5,3,5,0.50.50.535,0.7175849076064709,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 2, 'lr': 0.005713700526611012, 'num_negative_samples': 11, 'lmbda': 0.7321566535529008}"
595,Force2Vec,GAT,0.5,0.5,3,20,0.50.50.5320,0.8686732269886446,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.005161269486846828, 'num_negative_samples': 21, 'lmbda': 0.7969649341908084}"
596,Force2Vec,GAT,0.5,0.5,4,5,0.50.50.545,0.8113273531905019,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.005193818289633302, 'num_negative_samples': 21, 'lmbda': 0.2646817475958877}"
597,Force2Vec,GAT,0.9,0.01,2,5,0.50.90.0125,0.7574360499702558,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.006956927039048733, 'num_negative_samples': 1, 'lmbda': 0.3717579959966913}"
598,Force2Vec,GAT,0.9,0.01,2,20,0.50.90.01220,0.9277244100765306,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.30000000000000004, 'size of network, number of convs': 1, 'lr': 0.006723164838570497, 'num_negative_samples': 1, 'lmbda': 0.37738324177139193}"
599,Force2Vec,GAT,0.9,0.01,2,40,0.50.90.01240,0.8832592818596137,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.0054175431860231035, 'num_negative_samples': 6, 'lmbda': 0.25284045835521907}"
600,Force2Vec,GAT,0.9,0.01,3,2,0.50.90.0132,0.920353982300885,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 1, 'lr': 0.008325292213041147, 'num_negative_samples': 1, 'lmbda': 0.5823288345209401}"
601,Force2Vec,GAT,0.9,0.01,3,5,0.50.90.0135,0.922916159402646,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 1, 'lr': 0.00702386601922768, 'num_negative_samples': 1, 'lmbda': 0.5408790170496947}"
602,Force2Vec,GAT,0.9,0.01,3,20,0.50.90.01320,0.8457373517824913,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 2, 'lr': 0.0057175182714805555, 'num_negative_samples': 1, 'lmbda': 0.2397270874076363}"
603,Force2Vec,GAT,0.9,0.01,4,2,0.50.90.0142,0.8769382716049383,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 2, 'lr': 0.0070118856014982295, 'num_negative_samples': 1, 'lmbda': 0.41336959607724977}"
604,Force2Vec,GAT,0.9,0.01,4,5,0.50.90.0145,0.7939851721938775,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.4, 'size of network, number of convs': 2, 'lr': 0.006210915542130696, 'num_negative_samples': 1, 'lmbda': 0.025197607424593996}"
605,Force2Vec,GAT,0.9,0.01,7,2,0.50.90.0172,0.9079385426124732,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 1, 'lr': 0.00673811949033306, 'num_negative_samples': 1, 'lmbda': 0.6598874302441325}"
606,Force2Vec,GAT,0.9,0.2,2,5,0.50.90.225,0.7855512482660615,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.00657659494300711, 'num_negative_samples': 6, 'lmbda': 0.9146680546728356}"
607,Force2Vec,GAT,0.9,0.2,2,20,0.50.90.2220,0.793531110560238,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.00538520584647841, 'num_negative_samples': 21, 'lmbda': 0.5428785907549211}"
608,Force2Vec,GAT,0.9,0.2,2,40,0.50.90.2240,0.7506326956904135,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.00510663424086109, 'num_negative_samples': 21, 'lmbda': 0.7777078537542723}"
609,Force2Vec,GAT,0.9,0.2,3,2,0.50.90.232,0.72624,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 2, 'lr': 0.00631632480265307, 'num_negative_samples': 11, 'lmbda': 0.25712613608839274}"
610,Force2Vec,GAT,0.9,0.2,3,5,0.50.90.235,0.7468965477347402,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 2, 'lr': 0.005957829856504036, 'num_negative_samples': 16, 'lmbda': 0.15750964140656187}"
