,loss,conv,fa,cl,asp,ad,dataset,acc lp,best_values
106,GraphFactorization,GCN,0.5,0.2,3,2,0.50.50.232,0.6779280948043287,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.009726076199257604, 'lmbda': 0.035506446728010926}"
107,GraphFactorization,GAT,0.5,0.2,3,2,0.50.50.232,0.6903016461748336,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.006334332367398222, 'lmbda': 0.14109434755442513}"
108,GraphFactorization,SAGE,0.5,0.2,3,5,0.50.50.235,0.6578120744928966,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.00643081388595627, 'lmbda': 0.5653229105794537}"
109,GraphFactorization,GCN,0.5,0.2,3,5,0.50.50.235,0.7346857887031149,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.008062556343149356, 'lmbda': 0.6875811368024144}"
110,GraphFactorization,GAT,0.5,0.2,3,5,0.50.50.235,0.8125328609446157,"{'hidden_layer': 256, 'out_layer': 64, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.00520103250329923, 'lmbda': 0.8541357313131144}"
111,GraphFactorization,SAGE,0.5,0.2,3,20,0.50.50.2320,0.6154953513809134,"{'hidden_layer': 32, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.007484943989660007, 'lmbda': 0.697257928240051}"
112,GraphFactorization,GCN,0.5,0.2,3,20,0.50.50.2320,0.6810451645246558,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.007550676423187189, 'lmbda': 0.6323576386772886}"
113,GraphFactorization,GAT,0.5,0.2,3,20,0.50.50.2320,0.7102797374897456,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.00732199946264909, 'lmbda': 0.7084421692728836}"
114,GraphFactorization,SAGE,0.5,0.2,4,2,0.50.50.242,0.5906540501741916,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.00639084521906402, 'lmbda': 0.7698231026695581}"
115,GraphFactorization,GCN,0.5,0.2,4,2,0.50.50.242,0.7307054323278653,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.006030750006148828, 'lmbda': 0.7089120879407}"
