,type of loss,loss,conv,fa,cl,asp,ad,acc lp
368,random walks,DeepWalk,GAT,0.5,0.01,2,5,0.6929111531190926
369,random walks,DeepWalk,GAT,0.1,0.5,2,5,0.6839190518089127
370,random walks,DeepWalk,GAT,0.9,0.01,2,40,0.8280353158787972
371,random walks,DeepWalk,GAT,0.9,0.01,7,2,0.8258648008688066
372,random walks,DeepWalk,GAT,0.9,0.01,3,2,0.8206594095074007
373,random walks,DeepWalk,GCN,0.5,0.5,3,5,0.6847886697459137
374,random walks,DeepWalk,GAT,0.9,0.2,2,5,0.6163663434503763
375,random walks,DeepWalk,GAT,0.9,0.01,3,5,0.764812109406704
376,random walks,DeepWalk,GCN,0.1,0.5,3,5,0.6567918327208736
377,random walks,DeepWalk,GCN,0.5,0.2,3,20,0.5000695925622094
378,random walks,DeepWalk,GAT,0.9,0.01,3,20,0.7695860583360825
379,random walks,DeepWalk,GAT,0.9,0.01,4,2,0.7558716049382715
380,random walks,DeepWalk,GAT,0.9,0.01,4,5,0.7095822704081632
381,random walks,DeepWalk,GAT,0.9,0.2,2,20,0.6274313336638572
382,random walks,DeepWalk,GCN,0.5,0.2,4,2,0.624551390907022
383,random walks,DeepWalk,GCN,0.5,0.5,3,20,0.6210495440758874
384,random walks,DeepWalk,GAT,0.9,0.2,2,40,0.462818051890941
385,random walks,DeepWalk,GAT,0.9,0.2,3,2,0.567182
386,random walks,DeepWalk,GAT,0.9,0.2,3,5,0.6007508445555093
387,random walks,DeepWalk,GAT,0.5,0.01,4,5,0.7125264312005637
388,random walks,DeepWalk,GAT,0.9,0.5,2,40,0.629990749365832
389,random walks,DeepWalk,GAT,0.9,0.5,2,5,0.7178878900496053
390,random walks,DeepWalk,GAT,0.5,0.5,3,20,0.7011819538499721
391,random walks,DeepWalk,GAT,0.5,0.01,7,2,0.6790564580841496
392,random walks,DeepWalk,GAT,0.1,0.2,2,40,0.5364501694915254
393,random walks,DeepWalk,GCN,0.9,0.5,3,5,0.6215717053076723
394,random walks,DeepWalk,GAT,0.9,0.5,3,20,0.6687563859996326
395,random walks,DeepWalk,GAT,0.9,0.5,2,20,0.6919635518567344
396,random walks,DeepWalk,GAT,0.5,0.2,3,20,0.511566721356303
397,random walks,DeepWalk,GAT,0.5,0.2,2,5,0.5926106253055143
398,random walks,DeepWalk,GAT,0.5,0.5,4,5,0.6552027564955891
399,random walks,DeepWalk,GAT,0.5,0.2,4,2,0.6628166523695314
400,random walks,DeepWalk,GCN,0.9,0.5,3,20,0.7315285464256129
401,random walks,DeepWalk,GAT,0.9,0.5,4,5,0.6655605658680608
402,random walks,DeepWalk,GAT,0.9,0.01,2,5,0.6963282437702426
403,random walks,DeepWalk,GAT,0.5,0.2,2,20,0.5324172993492409
404,random walks,DeepWalk,GAT,0.5,0.2,4,5,0.6141433280475471
405,random walks,DeepWalk,GAT,0.9,0.01,2,20,0.7148836096938777
406,random walks,DeepWalk,GCN,0.9,0.5,4,5,0.6766226482599461
407,random walks,DeepWalk,GAT,0.5,0.5,2,5,0.6961440649284929
408,random walks,DeepWalk,GAT,0.5,0.2,2,40,0.62150782414307
409,random walks,DeepWalk,GAT,0.5,0.5,2,20,0.6349931828950295
410,random walks,DeepWalk,GAT,0.5,0.2,3,2,0.5456130334159981
411,random walks,DeepWalk,GAT,0.5,0.5,2,40,0.6699779854246106
412,random walks,DeepWalk,GAT,0.5,0.2,3,5,0.4353930236383099
413,t-distribution,Force2Vec,SAGE,0.1,0.01,2,5,0.8812061372639706
414,t-distribution,Force2Vec,SAGE,0.1,0.01,2,20,0.8760491493383742
415,t-distribution,Force2Vec,SAGE,0.1,0.01,2,40,0.8611309833506764
416,t-distribution,Force2Vec,SAGE,0.1,0.01,3,2,0.8652199158078095
417,t-distribution,Force2Vec,SAGE,0.1,0.01,3,5,0.8778609258073082
418,t-distribution,Force2Vec,SAGE,0.1,0.01,3,20,0.8376061752123505
419,t-distribution,Force2Vec,SAGE,0.1,0.01,4,2,0.8991708987380733
420,t-distribution,Force2Vec,SAGE,0.1,0.01,4,5,0.9007659287938726
421,t-distribution,Force2Vec,SAGE,0.1,0.01,7,2,0.8346791549732271
422,t-distribution,Force2Vec,SAGE,0.1,0.2,2,5,0.6884905833155277
423,t-distribution,Force2Vec,SAGE,0.1,0.2,2,20,0.6356597905087644
424,t-distribution,Force2Vec,SAGE,0.1,0.2,2,40,0.588342033898305
425,t-distribution,Force2Vec,SAGE,0.1,0.2,3,2,0.660714791768721
426,t-distribution,Force2Vec,SAGE,0.1,0.2,3,5,0.6755681818181818
427,t-distribution,Force2Vec,SAGE,0.1,0.2,3,20,0.6676935533956915
428,t-distribution,Force2Vec,SAGE,0.1,0.2,4,2,0.800512117055327
429,t-distribution,Force2Vec,SAGE,0.1,0.2,4,5,0.5655521001615509
430,t-distribution,Force2Vec,SAGE,0.1,0.5,2,5,0.7273188643329942
431,t-distribution,Force2Vec,SAGE,0.1,0.5,2,20,0.7360679801482555
432,t-distribution,Force2Vec,SAGE,0.1,0.5,2,40,0.7369435386942245
433,t-distribution,Force2Vec,SAGE,0.1,0.5,3,5,0.6723549218179414
434,t-distribution,Force2Vec,SAGE,0.1,0.5,3,20,0.7392143838885726
435,t-distribution,Force2Vec,SAGE,0.1,0.5,4,5,0.6933293065327382
436,t-distribution,Force2Vec,SAGE,0.5,0.01,2,5,0.8449905482041589
437,t-distribution,Force2Vec,SAGE,0.5,0.01,2,20,0.8432283350268543
438,t-distribution,Force2Vec,SAGE,0.5,0.01,2,40,0.8562527125054251
439,t-distribution,Force2Vec,SAGE,0.5,0.01,3,2,0.8480583176565438
440,t-distribution,Force2Vec,SAGE,0.5,0.01,3,5,0.8581449483666359
441,t-distribution,Force2Vec,SAGE,0.5,0.01,3,20,0.8477445005945304
442,t-distribution,Force2Vec,SAGE,0.5,0.01,4,2,0.8718988587482739
443,t-distribution,Force2Vec,SAGE,0.5,0.01,4,5,0.9035554859425168
444,t-distribution,Force2Vec,SAGE,0.5,0.01,7,2,0.8329573498463261
445,t-distribution,Force2Vec,SAGE,0.5,0.2,2,5,0.6774078413420132
446,t-distribution,Force2Vec,SAGE,0.5,0.2,2,20,0.7307851590744757
447,t-distribution,Force2Vec,SAGE,0.5,0.2,2,40,0.6936912568306011
448,t-distribution,Force2Vec,SAGE,0.5,0.2,3,2,0.6652472748985577
449,t-distribution,Force2Vec,SAGE,0.5,0.2,3,5,0.7112065595163948
450,t-distribution,Force2Vec,SAGE,0.5,0.2,3,20,0.5994064807219032
451,t-distribution,Force2Vec,SAGE,0.5,0.2,4,2,0.6565973985049282
452,t-distribution,Force2Vec,SAGE,0.5,0.2,4,5,0.6933911023985815
453,t-distribution,Force2Vec,SAGE,0.5,0.5,2,5,0.648546812399073
454,t-distribution,Force2Vec,SAGE,0.5,0.5,2,20,0.6942375317889824
455,t-distribution,Force2Vec,SAGE,0.5,0.5,2,40,0.6621632946439795
456,t-distribution,Force2Vec,SAGE,0.5,0.5,3,5,0.7259684962723489
457,t-distribution,Force2Vec,SAGE,0.5,0.5,3,20,0.7176622648259946
458,t-distribution,Force2Vec,SAGE,0.5,0.5,4,5,0.6890787722119974
459,t-distribution,Force2Vec,SAGE,0.9,0.01,2,5,0.8273679688016392
460,t-distribution,Force2Vec,SAGE,0.9,0.01,2,20,0.8921197385204083
461,t-distribution,Force2Vec,SAGE,0.9,0.01,2,40,0.8522148700444309
462,t-distribution,Force2Vec,SAGE,0.9,0.01,3,2,0.8476192340825437
463,t-distribution,Force2Vec,SAGE,0.9,0.01,3,5,0.9020371723074424
464,t-distribution,Force2Vec,SAGE,0.9,0.01,3,20,0.8910128277280754
465,t-distribution,Force2Vec,SAGE,0.9,0.01,4,2,0.9215012345679012
466,t-distribution,Force2Vec,SAGE,0.9,0.01,4,5,0.9056720344387756
467,t-distribution,Force2Vec,SAGE,0.9,0.01,7,2,0.8862984920507753
468,t-distribution,Force2Vec,SAGE,0.9,0.2,2,5,0.7137399143290295
469,t-distribution,Force2Vec,SAGE,0.9,0.2,2,20,0.635514129895885
470,t-distribution,Force2Vec,SAGE,0.9,0.2,2,40,0.6272061345646438
471,t-distribution,Force2Vec,SAGE,0.9,0.2,3,2,0.707534
472,t-distribution,Force2Vec,SAGE,0.9,0.2,3,5,0.7013411657179878
473,t-distribution,Force2Vec,SAGE,0.9,0.2,3,20,0.778920792079208
474,t-distribution,Force2Vec,SAGE,0.9,0.2,4,2,0.691022
475,t-distribution,Force2Vec,SAGE,0.9,0.2,4,5,0.7099841562489466
476,t-distribution,Force2Vec,SAGE,0.9,0.5,2,5,0.7013995210298825
477,t-distribution,Force2Vec,SAGE,0.9,0.5,2,20,0.7103906861907694
478,t-distribution,Force2Vec,SAGE,0.9,0.5,2,40,0.7178717739622045
479,t-distribution,Force2Vec,SAGE,0.9,0.5,3,5,0.6987725987835578
480,t-distribution,Force2Vec,SAGE,0.9,0.5,3,20,0.6080406383259898
481,t-distribution,Force2Vec,SAGE,0.9,0.5,4,5,0.6909385686980458
482,t-distribution,Force2Vec,GCN,0.1,0.01,2,5,0.8436525970761528
483,t-distribution,Force2Vec,GCN,0.1,0.01,2,20,0.8622684310018904
484,t-distribution,Force2Vec,GCN,0.1,0.01,2,40,0.7946637617065558
485,t-distribution,Force2Vec,GCN,0.1,0.01,3,2,0.7798745181529331
486,t-distribution,Force2Vec,GCN,0.1,0.01,3,5,0.801434173319377
487,t-distribution,Force2Vec,GCN,0.1,0.01,3,20,0.7728780457560915
488,t-distribution,Force2Vec,GCN,0.1,0.01,4,2,0.7678708833487227
489,t-distribution,Force2Vec,GCN,0.1,0.01,4,5,0.8493392812052858
490,t-distribution,Force2Vec,GCN,0.1,0.01,7,2,0.7526041218298583
491,t-distribution,Force2Vec,GCN,0.1,0.2,2,5,0.6068123683648241
492,t-distribution,Force2Vec,GCN,0.1,0.2,2,20,0.5539899529713552
493,t-distribution,Force2Vec,GCN,0.1,0.2,2,40,0.5945545762711865
494,t-distribution,Force2Vec,GCN,0.1,0.2,3,2,0.761873049160152
495,t-distribution,Force2Vec,GCN,0.1,0.2,3,5,0.743014233241506
496,t-distribution,Force2Vec,GCN,0.1,0.2,3,20,0.6732265525917887
497,t-distribution,Force2Vec,GCN,0.1,0.2,4,2,0.7602682517908856
498,t-distribution,Force2Vec,GCN,0.1,0.2,4,5,0.5946999192245558
499,t-distribution,Force2Vec,GCN,0.1,0.5,2,5,0.7932251321245162
500,t-distribution,Force2Vec,GCN,0.1,0.5,2,20,0.7305443415052131
501,t-distribution,Force2Vec,GCN,0.1,0.5,2,40,0.765117402480893
502,t-distribution,Force2Vec,GCN,0.1,0.5,3,5,0.7378787617388104
503,t-distribution,Force2Vec,GCN,0.1,0.5,3,20,0.7340293233039468
504,t-distribution,Force2Vec,GCN,0.1,0.5,4,5,0.742199005976816
505,t-distribution,Force2Vec,GCN,0.5,0.01,2,5,0.8492249527410207
506,t-distribution,Force2Vec,GCN,0.5,0.01,2,20,0.8049386300220964
507,t-distribution,Force2Vec,GCN,0.5,0.01,2,40,0.8451159402318804
508,t-distribution,Force2Vec,GCN,0.5,0.01,3,2,0.8197561139478635
509,t-distribution,Force2Vec,GCN,0.5,0.01,3,5,0.7952162977081347
510,t-distribution,Force2Vec,GCN,0.5,0.01,3,20,0.8726218787158144
511,t-distribution,Force2Vec,GCN,0.5,0.01,4,2,0.8031301090458881
512,t-distribution,Force2Vec,GCN,0.5,0.01,4,5,0.8582700289764272
513,t-distribution,Force2Vec,GCN,0.5,0.01,7,2,0.8085360868446154
514,t-distribution,Force2Vec,GCN,0.5,0.2,2,5,0.7600179623063137
515,t-distribution,Force2Vec,GCN,0.5,0.2,2,20,0.5568624367317426
516,t-distribution,Force2Vec,GCN,0.5,0.2,2,40,0.6083368107302534
517,t-distribution,Force2Vec,GCN,0.5,0.2,3,2,0.7353785940612183
518,t-distribution,Force2Vec,GCN,0.5,0.2,3,5,0.678719050045702
519,t-distribution,Force2Vec,GCN,0.5,0.2,3,20,0.5765161334427126
520,t-distribution,Force2Vec,GCN,0.5,0.2,4,2,0.6859561282190438
521,t-distribution,Force2Vec,GCN,0.5,0.2,4,5,0.7264761702605851
522,t-distribution,Force2Vec,GCN,0.5,0.5,2,5,0.6500311040486835
523,t-distribution,Force2Vec,GCN,0.5,0.5,2,20,0.6831416056135555
524,t-distribution,Force2Vec,GCN,0.5,0.5,2,40,0.639531473107085
525,t-distribution,Force2Vec,GCN,0.5,0.5,3,5,0.6472591370157519
526,t-distribution,Force2Vec,GCN,0.5,0.5,3,20,0.6589997066872093
527,t-distribution,Force2Vec,GCN,0.5,0.5,4,5,0.6783615740904886
528,t-distribution,Force2Vec,GCN,0.9,0.01,2,5,0.8157181571815718
529,t-distribution,Force2Vec,GCN,0.9,0.01,2,20,0.8651546556122448
530,t-distribution,Force2Vec,GCN,0.9,0.01,2,40,0.8818672412806773
531,t-distribution,Force2Vec,GCN,0.9,0.01,3,2,0.8541780875557993
532,t-distribution,Force2Vec,GCN,0.9,0.01,3,5,0.8417133349565782
533,t-distribution,Force2Vec,GCN,0.9,0.01,3,20,0.8499485726484115
534,t-distribution,Force2Vec,GCN,0.9,0.01,4,2,0.8430222222222221
535,t-distribution,Force2Vec,GCN,0.9,0.01,4,5,0.8476462850765306
536,t-distribution,Force2Vec,GCN,0.9,0.01,7,2,0.8329327565026974
537,t-distribution,Force2Vec,GCN,0.9,0.2,2,5,0.73608694619958
538,t-distribution,Force2Vec,GCN,0.9,0.2,2,20,0.603967897868121
539,t-distribution,Force2Vec,GCN,0.9,0.2,2,40,0.6716523746701847
540,t-distribution,Force2Vec,GCN,0.9,0.2,3,2,0.75128
541,t-distribution,Force2Vec,GCN,0.9,0.2,3,5,0.7082639178120227
542,t-distribution,Force2Vec,GCN,0.9,0.2,3,20,0.756469306930693
543,t-distribution,Force2Vec,GCN,0.9,0.2,4,2,0.70585
544,t-distribution,Force2Vec,GCN,0.9,0.2,4,5,0.6887817944668747
545,t-distribution,Force2Vec,GCN,0.9,0.5,2,5,0.7074156564565881
546,t-distribution,Force2Vec,GCN,0.9,0.5,2,20,0.7458283507763119
547,t-distribution,Force2Vec,GCN,0.9,0.5,2,40,0.7166050494925044
548,t-distribution,Force2Vec,GCN,0.9,0.5,3,5,0.6220841968870165
549,t-distribution,Force2Vec,GCN,0.9,0.5,3,20,0.6603760205512346
550,t-distribution,Force2Vec,GCN,0.9,0.5,4,5,0.651178569471618
551,t-distribution,Force2Vec,GAT,0.1,0.01,2,5,0.8273240966035915
552,t-distribution,Force2Vec,GAT,0.1,0.01,2,20,0.8755954631379961
553,t-distribution,Force2Vec,GAT,0.1,0.01,2,40,0.8780892299687826
554,t-distribution,Force2Vec,GAT,0.1,0.01,3,2,0.853470105320882
555,t-distribution,Force2Vec,GAT,0.1,0.01,3,5,0.865378306175694
556,t-distribution,Force2Vec,GAT,0.1,0.01,3,20,0.761268522537045
557,t-distribution,Force2Vec,GAT,0.1,0.01,4,2,0.7852416128039398
558,t-distribution,Force2Vec,GAT,0.1,0.01,4,5,0.8780195269758438
559,t-distribution,Force2Vec,GAT,0.1,0.01,7,2,0.8911692291799383
560,t-distribution,Force2Vec,GAT,0.1,0.2,2,5,0.7567015658862672
561,t-distribution,Force2Vec,GAT,0.1,0.2,2,20,0.781198482257375
562,t-distribution,Force2Vec,GAT,0.1,0.2,2,40,0.7114918644067797
563,t-distribution,Force2Vec,GAT,0.1,0.2,3,2,0.746191434320207
564,t-distribution,Force2Vec,GAT,0.1,0.2,3,5,0.7832966023875115
565,t-distribution,Force2Vec,GAT,0.1,0.2,3,20,0.7906065258337227
566,t-distribution,Force2Vec,GAT,0.1,0.2,4,2,0.8710074683737234
567,t-distribution,Force2Vec,GAT,0.1,0.2,4,5,0.667812197092084
568,t-distribution,Force2Vec,GAT,0.1,0.5,2,5,0.874626917171299
569,t-distribution,Force2Vec,GAT,0.1,0.5,2,20,0.8211021111168618
570,t-distribution,Force2Vec,GAT,0.1,0.5,2,40,0.8340794989907354
571,t-distribution,Force2Vec,GAT,0.1,0.5,3,5,0.8627270845194348
572,t-distribution,Force2Vec,GAT,0.1,0.5,3,20,0.8603232521896151
573,t-distribution,Force2Vec,GAT,0.1,0.5,4,5,0.8819942357095185
574,t-distribution,Force2Vec,GAT,0.5,0.01,2,5,0.8993761814744802
575,t-distribution,Force2Vec,GAT,0.5,0.01,2,20,0.8766955371687554
576,t-distribution,Force2Vec,GAT,0.5,0.01,2,40,0.8902752805505612
577,t-distribution,Force2Vec,GAT,0.5,0.01,3,2,0.8803916957807041
578,t-distribution,Force2Vec,GAT,0.5,0.01,3,5,0.8960771141558218
579,t-distribution,Force2Vec,GAT,0.5,0.01,3,20,0.9046707788347206
580,t-distribution,Force2Vec,GAT,0.5,0.01,4,2,0.744726274186124
581,t-distribution,Force2Vec,GAT,0.5,0.01,4,5,0.8603649463544522
582,t-distribution,Force2Vec,GAT,0.5,0.01,7,2,0.7669760329452375
583,t-distribution,Force2Vec,GAT,0.5,0.2,2,5,0.7671893064144443
584,t-distribution,Force2Vec,GAT,0.5,0.2,2,20,0.7521251807664497
585,t-distribution,Force2Vec,GAT,0.5,0.2,2,40,0.7306465474416295
586,t-distribution,Force2Vec,GAT,0.5,0.2,3,2,0.6829555310515556
587,t-distribution,Force2Vec,GAT,0.5,0.2,3,5,0.7286582488722798
588,t-distribution,Force2Vec,GAT,0.5,0.2,3,20,0.7454162792817428
589,t-distribution,Force2Vec,GAT,0.5,0.2,4,2,0.7433408903905745
590,t-distribution,Force2Vec,GAT,0.5,0.2,4,5,0.7601028231092909
591,t-distribution,Force2Vec,GAT,0.5,0.5,2,5,0.6391898120541887
592,t-distribution,Force2Vec,GAT,0.5,0.5,2,20,0.8383008486731626
593,t-distribution,Force2Vec,GAT,0.5,0.5,2,40,0.7871580569155743
594,t-distribution,Force2Vec,GAT,0.5,0.5,3,5,0.7175849076064709
595,t-distribution,Force2Vec,GAT,0.5,0.5,3,20,0.8686732269886446
596,t-distribution,Force2Vec,GAT,0.5,0.5,4,5,0.8113273531905019
597,t-distribution,Force2Vec,GAT,0.9,0.01,2,5,0.7574360499702558
598,t-distribution,Force2Vec,GAT,0.9,0.01,2,20,0.9277244100765306
599,t-distribution,Force2Vec,GAT,0.9,0.01,2,40,0.8832592818596137
600,t-distribution,Force2Vec,GAT,0.9,0.01,3,2,0.920353982300885
601,t-distribution,Force2Vec,GAT,0.9,0.01,3,5,0.922916159402646
602,t-distribution,Force2Vec,GAT,0.9,0.01,3,20,0.8457373517824913
603,t-distribution,Force2Vec,GAT,0.9,0.01,4,2,0.8769382716049383
604,t-distribution,Force2Vec,GAT,0.9,0.01,4,5,0.7939851721938775
605,t-distribution,Force2Vec,GAT,0.9,0.01,7,2,0.9079385426124732
606,t-distribution,Force2Vec,GAT,0.9,0.2,2,5,0.7855512482660615
607,t-distribution,Force2Vec,GAT,0.9,0.2,2,20,0.793531110560238
608,t-distribution,Force2Vec,GAT,0.9,0.2,2,40,0.7506326956904135
609,t-distribution,Force2Vec,GAT,0.9,0.2,3,2,0.72624
610,t-distribution,Force2Vec,GAT,0.9,0.2,3,5,0.7468965477347402
611,t-distribution,Force2Vec,GAT,0.9,0.2,3,20,0.7830714108910891
612,t-distribution,Force2Vec,GAT,0.9,0.2,4,2,0.7108059999999999
613,t-distribution,Force2Vec,GAT,0.9,0.2,4,5,0.7555641127369757
614,t-distribution,Force2Vec,GAT,0.9,0.5,2,5,0.808489310199227
615,t-distribution,Force2Vec,GAT,0.9,0.5,2,20,0.7419685478438287
616,t-distribution,Force2Vec,GAT,0.9,0.5,2,40,0.7655721694509894
617,t-distribution,Force2Vec,GAT,0.9,0.5,3,5,0.7064261286901812
618,t-distribution,Force2Vec,GAT,0.9,0.5,3,20,0.7014236951609836
619,t-distribution,Force2Vec,GAT,0.9,0.5,4,5,0.7857736850078486
620,factorization,GraphFactorization,SAGE,0.1,0.01,2,5,0.5151722335056004
621,factorization,GraphFactorization,GCN,0.1,0.01,2,5,0.637796858975648
622,factorization,GraphFactorization,GAT,0.1,0.01,2,5,0.692272114862555
623,factorization,GraphFactorization,SAGE,0.1,0.01,2,20,0.5373251417769376
624,factorization,GraphFactorization,GCN,0.1,0.01,2,20,0.6093950850661626
625,factorization,GraphFactorization,GAT,0.1,0.01,2,20,0.6666351606805292
626,factorization,GraphFactorization,SAGE,0.1,0.01,2,40,0.5195922216441207
627,factorization,GraphFactorization,GCN,0.1,0.01,2,40,0.6218538631633714
628,factorization,GraphFactorization,GAT,0.1,0.01,2,40,0.6805736212278877
629,factorization,GraphFactorization,SAGE,0.1,0.01,3,2,0.5222173835905872
630,factorization,GraphFactorization,GCN,0.1,0.01,3,2,0.6558281318043258
631,factorization,GraphFactorization,GAT,0.1,0.01,3,2,0.6608764374768149
632,factorization,GraphFactorization,SAGE,0.1,0.01,3,5,0.5504460310268868
633,factorization,GraphFactorization,GCN,0.1,0.01,3,5,0.7245387367401459
634,factorization,GraphFactorization,GAT,0.1,0.01,3,5,0.6896920745520161
635,factorization,GraphFactorization,SAGE,0.1,0.01,3,20,0.5761981523963049
636,factorization,GraphFactorization,GCN,0.1,0.01,3,20,0.6237677475354951
637,factorization,GraphFactorization,GAT,0.1,0.01,3,20,0.6866358732717466
638,factorization,GraphFactorization,SAGE,0.1,0.01,4,2,0.5855455524776854
639,factorization,GraphFactorization,GCN,0.1,0.01,4,2,0.6895006155740229
640,factorization,GraphFactorization,GAT,0.1,0.01,4,2,0.6952523853493382
641,factorization,GraphFactorization,SAGE,0.1,0.01,4,5,0.6410234828718122
642,factorization,GraphFactorization,GCN,0.1,0.01,4,5,0.5786970793704234
643,factorization,GraphFactorization,GAT,0.1,0.01,4,5,0.654616614763067
644,factorization,GraphFactorization,SAGE,0.1,0.01,7,2,0.5800864310187497
645,factorization,GraphFactorization,GCN,0.1,0.01,7,2,0.6922401473803825
646,factorization,GraphFactorization,GAT,0.1,0.01,7,2,0.7309791498080267
647,factorization,GraphFactorization,SAGE,0.1,0.2,2,5,0.5896370684655535
648,factorization,GraphFactorization,GCN,0.1,0.2,2,5,0.6892188883123226
649,factorization,GraphFactorization,GAT,0.1,0.2,2,5,0.7044766643264857
650,factorization,GraphFactorization,SAGE,0.1,0.2,2,20,0.631230012825994
651,factorization,GraphFactorization,GCN,0.1,0.2,2,20,0.6823077169730654
652,factorization,GraphFactorization,GAT,0.1,0.2,2,20,0.7017804617357845
653,factorization,GraphFactorization,SAGE,0.1,0.2,2,40,0.7088383050847458
654,factorization,GraphFactorization,GCN,0.1,0.2,2,40,0.6779820338983051
655,factorization,GraphFactorization,GAT,0.1,0.2,2,40,0.728586779661017
656,factorization,GraphFactorization,SAGE,0.1,0.2,3,2,0.6247667089053435
657,factorization,GraphFactorization,GCN,0.1,0.2,3,2,0.7589925873146323
658,factorization,GraphFactorization,GAT,0.1,0.2,3,2,0.7927585634531535
659,factorization,GraphFactorization,SAGE,0.1,0.2,3,5,0.6033643250688705
660,factorization,GraphFactorization,GCN,0.1,0.2,3,5,0.6434573002754822
661,factorization,GraphFactorization,GAT,0.1,0.2,3,5,0.7449150596877869
662,factorization,GraphFactorization,SAGE,0.1,0.2,3,20,0.5826583354857808
663,factorization,GraphFactorization,GCN,0.1,0.2,3,20,0.7011121139742693
664,factorization,GraphFactorization,GAT,0.1,0.2,3,20,0.7244818889685375
665,factorization,GraphFactorization,SAGE,0.1,0.2,4,2,0.6797652796829752
666,factorization,GraphFactorization,GCN,0.1,0.2,4,2,0.78008840115836
667,factorization,GraphFactorization,GAT,0.1,0.2,4,2,0.8101691815272062
668,factorization,GraphFactorization,SAGE,0.1,0.2,4,5,0.6554478998384491
669,factorization,GraphFactorization,GCN,0.1,0.2,4,5,0.6759454765751212
670,factorization,GraphFactorization,GAT,0.1,0.2,4,5,0.7015230210016155
671,factorization,GraphFactorization,SAGE,0.1,0.5,2,5,0.7203287729528607
672,factorization,GraphFactorization,GCN,0.1,0.5,2,5,0.7859237789624416
673,factorization,GraphFactorization,GAT,0.1,0.5,2,5,0.7949431821449315
674,factorization,GraphFactorization,SAGE,0.1,0.5,2,20,0.7139798952205143
675,factorization,GraphFactorization,GCN,0.1,0.5,2,20,0.7271053660668587
676,factorization,GraphFactorization,GAT,0.1,0.5,2,20,0.8014724910718907
677,factorization,GraphFactorization,SAGE,0.1,0.5,2,40,0.6899085048507956
678,factorization,GraphFactorization,GCN,0.1,0.5,2,40,0.7638960773826982
679,factorization,GraphFactorization,GAT,0.1,0.5,2,40,0.7926378321802988
680,factorization,GraphFactorization,SAGE,0.1,0.5,3,5,0.7119441137737292
681,factorization,GraphFactorization,GCN,0.1,0.5,3,5,0.7615188424799729
682,factorization,GraphFactorization,GAT,0.1,0.5,3,5,0.7831547711471112
683,factorization,GraphFactorization,SAGE,0.1,0.5,3,20,0.6654058048525209
684,factorization,GraphFactorization,GCN,0.1,0.5,3,20,0.7954370316696283
685,factorization,GraphFactorization,GAT,0.1,0.5,3,20,0.8348910799418019
686,factorization,GraphFactorization,SAGE,0.1,0.5,4,5,0.6951115386479644
687,factorization,GraphFactorization,GCN,0.1,0.5,4,5,0.8099493045690516
688,factorization,GraphFactorization,GAT,0.1,0.5,4,5,0.7970156933367636
689,factorization,GraphFactorization,SAGE,0.5,0.01,2,5,0.5647826086956522
690,factorization,GraphFactorization,GCN,0.5,0.01,2,5,0.686219281663516
691,factorization,GraphFactorization,GAT,0.5,0.01,2,5,0.671039697542533
692,factorization,GraphFactorization,SAGE,0.5,0.01,2,20,0.5669908549862099
693,factorization,GraphFactorization,GCN,0.5,0.01,2,20,0.6811422396412962
694,factorization,GraphFactorization,GAT,0.5,0.01,2,20,0.7593587200206449
695,factorization,GraphFactorization,SAGE,0.5,0.01,2,40,0.5996186992373985
696,factorization,GraphFactorization,GCN,0.5,0.01,2,40,0.619776489552979
697,factorization,GraphFactorization,GAT,0.5,0.01,2,40,0.7274474548949098
698,factorization,GraphFactorization,SAGE,0.5,0.01,3,2,0.601056503628057
699,factorization,GraphFactorization,GCN,0.5,0.01,3,2,0.6567287019618382
700,factorization,GraphFactorization,GAT,0.5,0.01,3,2,0.6625907014243483
701,factorization,GraphFactorization,SAGE,0.5,0.01,3,5,0.5712165476729835
702,factorization,GraphFactorization,GCN,0.5,0.01,3,5,0.725897920604915
703,factorization,GraphFactorization,GAT,0.5,0.01,3,5,0.7274133325001171
704,factorization,GraphFactorization,SAGE,0.5,0.01,3,20,0.5572328329369798
